,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
CMG,https://www.sec.gov//Archives/edgar/data/1058090/000105809019000007/cmg-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000105809018000018/cmg-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000105809017000009/cmg-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000105809016000058/cmg-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000119312515033771/d861905d10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000119312514035451/d629534d10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000119312513046377/d445653d10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000119312512052969/d280751d10k.htm,https://www.sec.gov//Archives/edgar/data/1058090/000119312511039010/d10k.htm,,,,,,,,,
CB,https://www.sec.gov//Archives/edgar/data/896159/000089615919000005/cb-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615918000002/cb-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615917000004/cb-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615916000027/cb-1231201510k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615915000006/ace-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615914000003/ace-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000089615913000003/ace-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000119312512078111/d267038d10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000119312511047473/d10k.htm,https://www.sec.gov//Archives/edgar/data/896159/000119312510040605/d10k.htm,,,,,,,,
CHD,https://www.sec.gov//Archives/edgar/data/313927/000156459019003587/chd-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/313927/000156459018002984/chd-10k_20171231.htm,https://www.sec.gov//Archives/edgar/data/313927/000156459017002326/chd-10k_20161231.htm,https://www.sec.gov//Archives/edgar/data/313927/000156459016012917/chd-10k_20151231.htm,https://www.sec.gov//Archives/edgar/data/313927/000156459015000786/chd-10k_20141231.htm,https://www.sec.gov//Archives/edgar/data/313927/000119312514062315/d638344d10k.htm,https://www.sec.gov//Archives/edgar/data/313927/000119312513071188/d445489d10k.htm,https://www.sec.gov//Archives/edgar/data/313927/000119312512077495/d259084d10k.htm,https://www.sec.gov//Archives/edgar/data/313927/000119312511045474/d10k.htm,,,,,,,,,
XEC,https://www.sec.gov//Archives/edgar/data/1168054/000116805419000006/a12311810kxec.htm,https://www.sec.gov//Archives/edgar/data/1168054/000116805418000004/xec2017123110k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000110465917031558/a17-12362_110ka.htm,https://www.sec.gov//Archives/edgar/data/1168054/000155837017000965/xec-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000155837016003392/xec-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000155837015000290/xec-20141231x10ka.htm,https://www.sec.gov//Archives/edgar/data/1168054/000155837015000150/xec-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746914001366/a2218500z10-k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746913001692/a2213143z10-k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746912001276/a2207448z10-k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746911007454/a2205213z10-ka.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746911001364/a2202132z10-k.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746910007888/a2200064z10-ka.htm,https://www.sec.gov//Archives/edgar/data/1168054/000104746910001512/a2196652z10-k.htm,,,,
CINF,https://www.sec.gov//Archives/edgar/data/20286/000002028619000012/cinf-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000002028618000012/cinf-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000002028617000013/cinf-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000002028616000055/cinf-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000002028615000011/cinf-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000002028614000009/cinf-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000114420413011557/v329482_10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000114420412011957/v239554_10k.htm,https://www.sec.gov//Archives/edgar/data/20286/000114420411011090/v212346_10k.htm,,,,,,,,,
CTAS,https://www.sec.gov//Archives/edgar/data/723254/000072325418000015/ctas531201810k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325417000020/ctas531201710k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325416000050/ctas531201610k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325415000017/ctas531201510k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325414000020/ctas531201410k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325413000011/ctas531201310k.htm,https://www.sec.gov//Archives/edgar/data/723254/000072325412000004/ctas531201210k.htm,https://www.sec.gov//Archives/edgar/data/723254/000104746911006745/a2204868z10-k.htm,,,,,,,,,,
CSCO,https://www.sec.gov//Archives/edgar/data/858877/000085887718000011/csco-2018728x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000085887717000016/csco-2017729x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000085887716000117/csco-2016730x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000085887715000070/csco-2015725x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000085887714000029/csco-2014726x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000085887713000049/csco-2013727x10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000119312512388590/d365054d10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000119312511247394/d202951d10k.htm,https://www.sec.gov//Archives/edgar/data/858877/000119312510213400/d10k.htm,,,,,,,,,
C,https://www.sec.gov//Archives/edgar/data/831001/000083100119000027/c-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000083100118000040/c-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000083100117000038/c-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000083100116000235/c-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000110465914015152/a14-3681_610k.htm,https://www.sec.gov//Archives/edgar/data/831001/000120677413000852/citigroup_10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000120677412000799/citigroup_10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000120677411000316/citigroup_10k.htm,https://www.sec.gov//Archives/edgar/data/831001/000120677410000406/citi_10k.htm,,,,,,,,
CFG,https://www.sec.gov//Archives/edgar/data/759944/000075994419000024/citizens10-kx2018.htm,https://www.sec.gov//Archives/edgar/data/759944/000075994418000021/a121compratioearningsfixed.htm,https://www.sec.gov//Archives/edgar/data/759944/000075994418000016/citizens10-kx2017.htm,https://www.sec.gov//Archives/edgar/data/759944/000075994417000012/citizens10-kx2016.htm,https://www.sec.gov//Archives/edgar/data/759944/000075994416000099/citizens10k-2015.htm,https://www.sec.gov//Archives/edgar/data/759944/000075994415000016/citizens2014-10k.htm,,,,,,,,,,,,
CTXS,https://www.sec.gov//Archives/edgar/data/877890/000087789019000035/ctxs12-31x201810xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789018000025/ctxs12-31x201710xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789017000030/ctxs12-31x201610xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789016000184/ctxs12-31x201510xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789015000016/ctxs12-31x201410xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789014000007/ctxs12-31x201310xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789013000016/ctxs12-31x201210xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000087789012000019/ctxs12-31x201110xk.htm,https://www.sec.gov//Archives/edgar/data/877890/000119312511045415/d10k.htm,https://www.sec.gov//Archives/edgar/data/877890/000119312510037944/d10k.htm,,,,,,,,
CME,https://www.sec.gov//Archives/edgar/data/1156375/000115637519000010/cme-2018123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637518000026/cme-2017123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637517000016/cme-2016123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637516000116/cme-2015123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637515000014/cme-2014123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637514000012/cme-2013123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637513000007/cme-2012123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000115637512000016/cme-2011123110k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000119312511050252/d10k.htm,https://www.sec.gov//Archives/edgar/data/1156375/000119312510043180/d10k.htm,,,,,,,,
CMS,https://www.sec.gov//Archives/edgar/data/201533/000081115619000003/consumersenergy10k12312018.htm,https://www.sec.gov//Archives/edgar/data/201533/000110465918009493/a18-1030_110k.htm,https://www.sec.gov//Archives/edgar/data/201533/000110465917006823/a17-1055_110k.htm,https://www.sec.gov//Archives/edgar/data/201533/000110465916095725/a15-23273_110k.htm,https://www.sec.gov//Archives/edgar/data/201533/000110465915006843/a15-1932_110k.htm,https://www.sec.gov//Archives/edgar/data/201533/000110465914006974/a14-1343_210k.htm,https://www.sec.gov//Archives/edgar/data/201533/000104746913001373/a2212663z10-k.htm,https://www.sec.gov//Archives/edgar/data/201533/000119312512074276/d287367d10k.htm,https://www.sec.gov//Archives/edgar/data/201533/000095012311017966/k50057e10vk.htm,,,,,,,,,
KO,https://www.sec.gov//Archives/edgar/data/21344/000002134419000014/a2018123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134418000008/a2017123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134417000009/a2016123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134416000050/a2015123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134415000005/a2014123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134414000008/a2013123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134413000007/a2012123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000002134412000007/a2011123110-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000104746911001506/a2202147z10-k.htm,https://www.sec.gov//Archives/edgar/data/21344/000104746910001476/a2195739z10-k.htm,,,,,,,,
CTSH,https://www.sec.gov//Archives/edgar/data/1058290/000105829019000009/ctsh20181231-10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000105829018000009/ctsh20171231-10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000105829017000008/ctsh20161231-10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000105829016000049/ctsh20151231-10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000105829015000006/ctsh20141231-10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000119312514067531/d675333d10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000119312513077271/d450416d10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000119312512081638/d255156d10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000119312511043696/d10k.htm,https://www.sec.gov//Archives/edgar/data/1058290/000119312510040500/d10k.htm,,,,,,,,
CL,https://www.sec.gov//Archives/edgar/data/21665/000002166519000003/cl-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000002166518000006/cl-12312017x10ka.htm,https://www.sec.gov//Archives/edgar/data/21665/000002166518000003/cl-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000002166517000002/cl-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000162828016011343/cl-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000162828015000846/cl-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000154554714000003/cl-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000144530513000275/cl-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000144530512000409/cl-12312011x10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000114036111011883/form10k.htm,https://www.sec.gov//Archives/edgar/data/21665/000114036110008522/form10k.htm,,,,,,,
CMCSA,https://www.sec.gov//Archives/edgar/data/902739/000116669119000005/cmcsa-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/902739/000116669118000004/cmcsa-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/902739/000119312517030512/d290430d10k.htm,https://www.sec.gov//Archives/edgar/data/902739/000119312516452423/d49239d10k.htm,https://www.sec.gov//Archives/edgar/data/902739/000119312515068526/d817352d10k.htm,https://www.sec.gov//Archives/edgar/data/902739/000119312514047522/d666576d10k.htm,https://www.sec.gov//Archives/edgar/data/1166691/000119312513067658/d458593d10k.htm,https://www.sec.gov//Archives/edgar/data/1166691/000119312512073905/d262998d10k.htm,https://www.sec.gov//Archives/edgar/data/1166691/000119312511047243/d10k.htm,https://www.sec.gov//Archives/edgar/data/1166691/000119312510037551/d10k.htm,,,,,,,,
CMA,https://www.sec.gov//Archives/edgar/data/28412/000002841219000047/a201810k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841218000065/cma-2017form10k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841217000048/cma-2016form10k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841216000196/cma-2015form10k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841215000031/a201410k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841214000067/cma-2013123110k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841213000034/cma-2012123110k.htm,https://www.sec.gov//Archives/edgar/data/28412/000002841212000031/cma-2011123110k.htm,https://www.sec.gov//Archives/edgar/data/28412/000119312511049884/d10k.htm,,,,,,,,,
CAG,https://www.sec.gov//Archives/edgar/data/23217/000002321719000006/cag-2019x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000002321718000005/cag-2018x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000162828017007184/cag-2017x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000162828016017613/cag-2016x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000162828015005333/cag-2015x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000002321714000009/cag-2014x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000144530513001653/cag-2013x10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000119312512308387/d357714d10k.htm,https://www.sec.gov//Archives/edgar/data/23217/000095012311066520/c64679e10vk.htm,https://www.sec.gov//Archives/edgar/data/23217/000095012310067148/c58842e10vk.htm,,,,,,,,
CXO,https://www.sec.gov//Archives/edgar/data/1358071/000135807119000003/cxo201810K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807118000008/cxo201710K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807117000005/Form_10_K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807116000026/Form_10_K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807115000005/Form_10_K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807114000005/Form_10_K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000135807113000006/10_K.htm,https://www.sec.gov//Archives/edgar/data/1358071/000119312512076937/d270204d10k.htm,https://www.sec.gov//Archives/edgar/data/1358071/000095012311018697/d78802e10vk.htm,,,,,,,,,
COP,https://www.sec.gov//Archives/edgar/data/1163165/000119312519043841/d636257d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312518049729/d534096d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312517050077/d264316d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312516472901/d145414d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312515059281/d869001d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312514066358/d665238d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312513065426/d452384d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000119312512070636/d267896d10k.htm,https://www.sec.gov//Archives/edgar/data/1163165/000095012311016957/h76276e10vk.htm,https://www.sec.gov//Archives/edgar/data/1163165/000095012310017187/h69477e10vk.htm,,,,,,,,
ED,https://www.sec.gov//Archives/edgar/data/23632/000104786219000035/ed-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000104786218000037/ed-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000104786217000029/ed-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000104786216000225/ed-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312515054350/d821872d10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312514061037/d629773d10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312513069310/d446447d10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312512069828/d263151d10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312511042145/d10k.htm,https://www.sec.gov//Archives/edgar/data/23632/000119312510036116/d10k.htm,,,,,,,,
